ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customerreviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,108IMG8X8CAN19SC,"New Born Impala Portrait (crop)-Stretched Canvas, 20 x 20 cm, 8 x 8 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,100,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Stretched Canvas,,1,Size,20 x 20 cm; 8 x 8 inches,,1
,variation,108IMG12X12CAN19SC,"New Born Impala Portrait (crop)-Stretched Canvas, 30 x 30 cm, 12 x 12 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,125,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Stretched Canvas,,1,Size,30 x 30 cm; 12 x 12 inches,,1
,variation,108IMG16X16CAN19SC,"New Born Impala Portrait (crop)-Stretched Canvas, 41 x 41 cm, 16 x 16 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,175,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Stretched Canvas,,1,Size,41 x 41 cm; 16 x 16 inches,,1
,variation,108IMG20X20CAN19SC,"New Born Impala Portrait (crop)-Stretched Canvas, 51 x 51 cm, 20 x 20 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,200,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Stretched Canvas,,1,Size,51 x 51 cm; 20 x 20 inches,,1
,variation,108IMG24X24CAN19SC,"New Born Impala Portrait (crop)-Stretched Canvas, 61 x 61 cm, 24 x 24 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","All stretched canvas prints have a non-coated finish on a 19 mm stretched frame of European knotless pine. Canvases are printed with a mirror wrap, and stretched by a professional framing team, ensuring perfect corner folds and an excellent finish. Canvases are 400 gsm.",,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Stretched Canvas,,1,Size,61 x 61 cm; 24 x 24 inches,,1
,variation,108IMG8X8PP240LPP,"New Born Impala Portrait (crop)-Lustre Photographic Paper , 20 x 20 cm, 8 x 8 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,60,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,20 x 20 cm; 8 x 8 inches,,1
,variation,108IMG12X12PP240LPP,"New Born Impala Portrait (crop)-Lustre Photographic Paper , 30 x 30 cm, 12 x 12 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,100,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,30 x 30 cm; 12 x 12 inches,,1
,variation,108IMG16X16PP240LPP,"New Born Impala Portrait (crop)-Lustre Photographic Paper , 41 x 41 cm, 16 x 16 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,150,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,41 x 41 cm; 16 x 16 inches,,1
,variation,108IMG20X20PP240LPP,"New Born Impala Portrait (crop)-Lustre Photographic Paper , 51 x 51 cm, 20 x 20 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,175,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,51 x 51 cm; 20 x 20 inches,,1
,variation,108IMG24X24PP240LPP,"New Born Impala Portrait (crop)-Lustre Photographic Paper , 61 x 61 cm, 24 x 24 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.","A premium photographic paper with a satin lustre finish. The lustre finish provides a subtle pearl-like texture. Supporting deeper colour-saturation than matte papers, this paper produces impressive colour depth and strikingly intense blacks. Lustre prints are on 240 gsm premium paper. Photo prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.",,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Lustre Photographic Paper ,,1,Size,61 x 61 cm; 24 x 24 inches,,1
,variation,108IMG8X8FA308HPR,"New Born Impala Portrait (crop)-Fine Art Print on Premium Photo Rag, 20 x 20 cm, 8 x 8 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.",A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,125,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,20 x 20 cm; 8 x 8 inches,,1
,variation,108IMG12X12FA308HPR,"New Born Impala Portrait (crop)-Fine Art Print on Premium Photo Rag, 30 x 30 cm, 12 x 12 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.",A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,150,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,30 x 30 cm; 12 x 12 inches,,1
,variation,108IMG16X16FA308HPR,"New Born Impala Portrait (crop)-Fine Art Print on Premium Photo Rag, 41 x 41 cm, 16 x 16 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.",A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,200,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,41 x 41 cm; 16 x 16 inches,,1
,variation,108IMG20X20FA308HPR,"New Born Impala Portrait (crop)-Fine Art Print on Premium Photo Rag, 51 x 51 cm, 20 x 20 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.",A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,225,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,51 x 51 cm; 20 x 20 inches,,1
,variation,108IMG24X24FA308HPR,"New Born Impala Portrait (crop)-Fine Art Print on Premium Photo Rag, 61 x 61 cm, 24 x 24 inches",1,0,visible,"A lot of prey animals give birth at the end of November in the Kruger, just in time for the wet season when lush grasses can help them grow quickly. It makes for a great time to visit as there are many cute creatures around and also plenty of prey to tempt the iconic predators of the savannah.",A heavy-duty matte paper made of 100% cotton rag with a natural white tone and excellent black saturation. This paper produces very high-quality print reproductions. The Hahnemühle Photo Rag paper is 308 gsm. Fine art prints are surrounded by a white border. Bordersize varies and is approximately 10% of the edge length.,,,taxable,parent,1,,,0,0,,,,,0,,,275,Photo Prints,,,http>//localhost:8888/chasingwildlife/wp-content/uploads/New-Born-Impala-Portrait-(crop).jpg,,,108IMG,,,,,,,Finish,Fine Art Print on Premium Photo Rag,,1,Size,61 x 61 cm; 24 x 24 inches,,1
